date,county,fips,population,cases,new_cases,new_cases_avg,new_cases_100k,new_cases_100k_avg,deaths,new_deaths,new_deaths_avg,new_tests,new_tests_avg,pos,pos_avg,inpatient_percent_occupied,icu_percent_occupied
2020-10-31,baltimore_city,24510,614700,17976,126,94.85714285714286,20.497803806734993,15.431453205977364,504,0,0.42857142857142855,4800,3653.714285714286,0.0331,0.0379,0.789173610676023,0.8501233162587745
2020-10-31,calvert,24009,91082,1204,9,6.571428571428571,9.881205946290157,7.214848786180114,29,0,0,249,257,0.012,0.0294,0.8601941747572815,0.9298245614035087
2020-10-31,caroline,24011,32875,760,7,4.428571428571429,21.29277566539924,13.470939706681152,8,0,0,173,145.42857142857142,0.0636,0.044500000000000005,NA,NA
2020-10-31,carroll,24013,167522,2294,16,14.571428571428571,9.5509843483244,8.698217888652579,129,0,0,690,513.8571428571429,0.0203,0.032799999999999996,0.8646153846153847,0.7999999999999999
2020-10-31,cecil,24015,102517,1372,7,8.857142857142858,6.828135821375967,8.639682059700203,36,0,0,523,356.85714285714283,0.0134,0.0296,NA,NA
2020-10-31,charles,24017,157671,3226,18,19.428571428571427,11.416176722415663,12.322222494035953,102,0,0,529,533.8571428571429,0.0378,0.0444,0.613344739093242,0.8554216867469878
2020-10-31,dorchester,24019,32261,821,13,8.571428571428571,40.296333033693934,26.569010791446548,12,0,0.2857142857142857,283,186,0.0636,0.0558,NA,NA
2020-10-31,frederick,24021,248472,4857,31,30.571428571428573,12.476254869763997,12.303772083546061,139,0,0.14285714285714285,1592,1131.142857142857,0.0245,0.031400000000000004,0.7201680672268908,0.6
2020-10-31,garrett,24023,29376,150,3,3.857142857142857,10.212418300653596,13.130252100840337,1,0,0,134,147.71428571428572,0.029900000000000003,0.0524,NA,NA
2020-10-31,harford,24025,251025,3680,31,23.857142857142858,12.349367592869235,9.503891188982315,82,0,0.14285714285714285,799,727.4285714285714,0.0451,0.0374,0.9264909847434117,0.7941176470588235
2020-10-31,howard,24027,315327,5959,29,30.857142857142858,9.196802049935464,9.7857598166801,127,0,0.42857142857142855,1493,1422.2857142857142,0.021400000000000002,0.0281,0.6613219895287957,0.6726190476190477
2020-10-31,kent,24029,19593,346,3,1.1428571428571428,15.31159087429184,5.832986999730224,25,0,0.14285714285714285,111,64,0.027000000000000003,0.0197,0.6491228070175439,NA
2020-10-31,montgomery,24031,1040133,25993,162,144.14285714285714,15.574931282826329,13.858117869816374,873,1,1.2857142857142858,5448,5192,0.0332,0.0334,0.8150274991912002,0.7646638054363376
2020-10-31,prince_georges,24033,906202,33111,174,141.42857142857142,19.201016991796532,15.60673794899718,863,4,1.4285714285714286,4991,3747.285714285714,0.042300000000000004,0.0475,0.7762221971322117,0.8052147239263804
2020-10-31,queen_annes,24035,49355,802,4,5.714285714285714,8.104548677945496,11.577926682779282,26,0,0,145,142.57142857142858,0.0276,0.0446,NA,NA
2020-10-31,somerset,24039,25737,438,3,4.142857142857143,11.656370206317751,16.096892189676897,6,0,0,248,218,0.0282,0.025099999999999997,NA,NA
2020-10-31,st_marys,24037,111531,1504,3,8.714285714285714,2.6898351131075664,7.813330566645788,60,0,0,255,333.7142857142857,0.015700000000000002,0.0246,0.8335170893054024,0.8518518518518517
2020-10-31,talbot,24041,37211,658,3,3.142857142857143,8.06213216521996,8.446043220706626,6,0,0,346,192.71428571428572,0.014499999999999999,0.026699999999999998,0.5510366826156299,0.6404494382022472
2020-10-31,washington,24043,149811,2358,31,21,20.692739518459927,14.017662254440594,46,0,0.5714285714285714,1263,656,0.0253,0.0368,0.9311334289813487,0.6208333333333333
2020-10-31,wicomico,24045,102172,2554,15,17.142857142857142,14.68112594448577,16.77842965084088,51,0,0.14285714285714285,774,530.2857142857143,0.0245,0.0417,0.6811046511627907,0.4308641975308642
2020-10-31,worcester,24047,51564,1233,11,5,21.332712745326198,9.6966876115119085,31,0,0.14285714285714285,507,220.57142857142858,0.0256,0.0342,NA,NA
2020-11-01,allegany,24001,71977,775,9,20,12.50399433152257,27.786654070050155,24,0,0.14285714285714285,256,555.7142857142857,0.0352,0.045700000000000005,0.9239766081871345,0.42857142857142855
2020-11-01,anne_arundel,24003,567696,12256,54,76,9.512133254417856,13.387446802514022,281,3,1.5714285714285714,2290,2198.4285714285716,0.0297,0.0375,0.9067450596113018,0.767241379310345
2020-11-01,baltimore,24005,827625,21194,177,140.85714285714286,21.386497507929317,17.01944030897361,675,2,1.4285714285714286,4649,3648.4285714285716,0.0452,0.043899999999999995,0.8916338465210646,0.7824831568816168
2020-11-01,baltimore_city,24510,614700,18100,124,94.28571428571429,20.17244184154872,15.338492644495572,506,2,0.7142857142857143,4826,3696.285714285714,0.0317,0.0374,0.789173610676023,0.8501233162587745
2020-11-01,calvert,24009,91082,1212,8,7.142857142857143,8.783294174480138,7.842226941500124,29,0,0,210,251.57142857142858,0.0429,0.0321,0.8601941747572815,0.9298245614035087
2020-11-01,caroline,24011,32875,765,5,4.714285714285714,15.209125475285171,14.340032590983162,8,0,0,136,137.71428571428572,0.0735,0.0535,NA,NA
2020-11-01,carroll,24013,167522,2301,7,14.142857142857142,4.178555652391925,8.442387950751032,130,1,0.14285714285714285,494,516.8571428571429,0.0202,0.0304,0.8646153846153847,0.7999999999999999
2020-11-01,cecil,24015,102517,1381,9,8.428571428571429,8.779031770340529,8.221632927779225,36,0,0,424,340.42857142857144,0.0259,0.0296,NA,NA
2020-11-01,charles,24017,157671,3247,21,19.142857142857142,13.318872842818273,12.141013339711895,102,0,0,527,533.7142857142857,0.047400000000000005,0.043899999999999995,0.613344739093242,0.8554216867469878
2020-11-01,dorchester,24019,32261,829,8,8.571428571428571,24.79774340535011,26.569010791446548,12,0,0.2857142857142857,426,214.14285714285714,0.0235,0.0529,NA,NA
2020-11-01,frederick,24021,248472,4909,52,33,20.927911394442834,13.281174538781029,139,0,0.14285714285714285,1034,1120.5714285714287,0.0687,0.0364,0.7201680672268908,0.6
2020-11-01,garrett,24023,29376,150,0,3.4285714285714284,0,11.671335200746967,1,0,0,63,106.14285714285714,0.0159,0.0529,NA,NA
2020-11-01,harford,24025,251025,3726,46,28.142857142857142,18.32486804103177,11.211177031314469,82,0,0.14285714285714285,813,742.4285714285714,0.0664,0.0433,0.9264909847434117,0.7941176470588235
2020-11-01,howard,24027,315327,5988,29,30.142857142857142,9.196802049935464,9.559237598701394,129,2,0.42857142857142855,1236,1346.857142857143,0.0332,0.029500000000000002,0.6613219895287957,0.6726190476190477
2020-11-01,kent,24029,19593,348,2,1.4285714285714286,10.207727249527892,7.29123374966278,25,0,0,80,68,0.025,0.0233,0.6491228070175439,NA
2020-11-01,montgomery,24031,1040133,26114,121,138.14285714285714,11.633127686555468,13.281268563045028,873,0,0.8571428571428571,5120,4924.428571428572,0.0313,0.0337,0.8150274991912002,0.7646638054363376
2020-11-01,prince_georges,24033,906202,33248,137,146.14285714285714,15.118042114230603,16.126962547297087,863,0,1.4285714285714286,4452,3709.8571428571427,0.0359,0.048799999999999996,0.7762221971322117,0.8052147239263804
2020-11-01,queen_annes,24035,49355,804,2,5.285714285714286,4.052274338972748,10.709582181570836,26,0,0,132,130.71428571428572,0.030299999999999997,0.0443,NA,NA
2020-11-01,somerset,24039,25737,439,1,4.142857142857143,3.885456735439251,16.096892189676897,6,0,0,228,220.71428571428572,0.0175,0.0262,NA,NA
2020-11-01,st_marys,24037,111531,1507,3,7.857142857142857,2.6898351131075664,7.044806248615055,60,0,0,469,347,0.0064,0.022099999999999998,0.8335170893054024,0.8518518518518517
2020-11-01,talbot,24041,37211,660,2,2.7142857142857144,5.374754776813307,7.2943100542466315,6,0,0,169,173.85714285714286,0.0178,0.0269,0.5510366826156299,0.6404494382022472
2020-11-01,washington,24043,149811,2378,20,21.285714285714285,13.350154528038663,14.20837874769829,47,1,0.5714285714285714,612,658.7142857142857,0.037599999999999995,0.0371,0.9311334289813487,0.6208333333333333
2020-11-01,wicomico,24045,102172,2572,18,17.285714285714285,17.617351133382925,16.91824989793122,51,0,0.14285714285714285,375,505,0.055999999999999994,0.044500000000000005,0.6811046511627907,0.4308641975308642
2020-11-01,worcester,24047,51564,1242,9,5.714285714285714,17.454037700721432,11.081928698870751,31,0,0,356,244.42857142857142,0.0281,0.0345,NA,NA
2020-11-02,allegany,24001,71977,791,16,20.714285714285715,22.22932325604012,28.779034572551947,24,0,0.14285714285714285,555,568.4285714285714,0.016200000000000003,0.0446,0.9239766081871345,0.42857142857142855
2020-11-02,anne_arundel,24003,567696,12361,105,83.28571428571429,18.49581466136806,14.670829860649764,282,1,1.4285714285714286,2424,2304.8571428571427,0.0499,0.038900000000000004,0.9067450596113018,0.767241379310345
2020-11-02,baltimore,24005,827625,21349,155,153.71428571428572,18.728288778130192,18.572938917297776,676,1,1.5714285714285714,4332,3838.8571428571427,0.041100000000000005,0.046,0.8916338465210646,0.7824831568816168
2020-11-02,baltimore_city,24510,614700,18211,111,100.71428571428571,18.05758906783797,16.384298961165726,506,0,0.7142857142857143,4500,3837.5714285714284,0.032,0.0385,0.789173610676023,0.8501233162587745
2020-11-02,calvert,24009,91082,1216,4,6.571428571428571,4.391647087240069,7.214848786180114,29,0,0,208,253.57142857142858,0.024,0.0311,0.8601941747572815,0.9298245614035087
2020-11-02,caroline,24011,32875,767,2,4.428571428571429,6.083650190114068,13.470939706681152,8,0,0,134,140.57142857142858,0.0149,0.049400000000000006,NA,NA
2020-11-02,carroll,24013,167522,2311,10,14.285714285714286,5.96936521770275,8.527664596718214,130,0,0.14285714285714285,422,529.4285714285714,0.026099999999999998,0.028999999999999998,0.8646153846153847,0.7999999999999999
2020-11-02,cecil,24015,102517,1390,9,9.285714285714286,8.779031770340529,9.05773119162118,36,0,0,446,356.2857142857143,0.031400000000000004,0.0333,NA,NA
2020-11-02,charles,24017,157671,3263,16,18.142857142857142,10.147712642147257,11.506781299577693,102,0,0,399,522.4285714285714,0.0426,0.042800000000000005,0.613344739093242,0.8554216867469878
2020-11-02,dorchester,24019,32261,833,4,8.285714285714286,12.398871702675056,25.68337709839833,12,0,0.2857142857142857,129,209,0.031,0.0513,NA,NA
2020-11-02,frederick,24021,248472,4936,27,33.714285714285715,10.866415531729933,13.568645849144255,139,0,0.14285714285714285,713,1107.7142857142858,0.056100000000000004,0.0397,0.7201680672268908,0.6
2020-11-02,garrett,24023,29376,154,4,3.4285714285714284,13.616557734204795,11.671335200746967,1,0,0,34,101.14285714285714,0.1471,0.0574,NA,NA
2020-11-02,harford,24025,251025,3747,21,29.428571428571427,8.365700627427547,11.723362784014114,82,0,0.14285714285714285,1045,788.2857142857143,0.0258,0.0446,0.9264909847434117,0.7941176470588235
2020-11-02,howard,24027,315327,6019,31,31.142857142857142,9.831064260275841,9.876368703871583,128,0,0.42857142857142855,1577,1419.5714285714287,0.0304,0.029300000000000003,0.6613219895287957,0.6726190476190477
2020-11-02,kent,24029,19593,348,0,1.1428571428571428,0,5.832986999730224,25,0,0,61,60.714285714285715,0,0.0208,0.6491228070175439,NA
2020-11-02,montgomery,24031,1040133,26277,163,142.28571428571428,15.67107283395489,13.679569274863338,874,1,1,5296,5085.714285714285,0.0353,0.0337,0.8150274991912002,0.7646638054363376
2020-11-02,prince_georges,24033,906202,33360,112,152.57142857142858,12.359275305064434,16.836359726796957,863,0,1.2857142857142858,2754,3732.1428571428573,0.0472,0.0508,0.7762221971322117,0.8052147239263804
2020-11-02,queen_annes,24035,49355,806,2,5.428571428571429,4.052274338972748,10.999030348640318,26,0,0,110,132.57142857142858,0.0182,0.044000000000000004,NA,NA
2020-11-02,somerset,24039,25737,451,12,5.857142857142857,46.625480825271005,22.75767516471561,6,0,0,71,207.28571428571428,0.16899999999999998,0.051,NA,NA
2020-11-02,st_marys,24037,111531,1510,3,7.285714285714286,2.6898351131075664,6.532456703261233,60,0,0,215,350,0.018600000000000002,0.0195,0.8335170893054024,0.8518518518518517
2020-11-02,talbot,24041,37211,663,3,2.857142857142857,8.06213216521996,7.678221109733296,6,0,0,155,175.42857142857142,0.0194,0.0277,0.5510366826156299,0.6404494382022472
2020-11-02,washington,24043,149811,2393,15,22,10.012615896028997,14.68516998084253,47,0,0.5714285714285714,448,669.1428571428571,0.0335,0.0379,0.9311334289813487,0.6208333333333333
2020-11-02,wicomico,24045,102172,2590,18,15.714285714285714,17.617351133382925,15.380227179937473,51,0,0.14285714285714285,544,496.57142857142856,0.0368,0.041299999999999996,0.6811046511627907,0.4308641975308642
2020-11-02,worcester,24047,51564,1249,7,6.428571428571429,13.57536265611667,12.467169786229595,31,0,0,120,220.28571428571428,0.05,0.0385,NA,NA
2020-11-03,allegany,24001,71977,845,54,26.428571428571427,75.02396598913542,36.71807859256627,24,0,0,667,597.7142857142857,0.1199,0.0529,0.9239766081871345,0.42857142857142855
2020-11-03,anne_arundel,24003,567696,12448,87,82.28571428571429,15.325103576562105,14.494679244827212,282,0,1.4285714285714286,1650,2168.8571428571427,0.049699999999999994,0.04019999999999999,0.9067450596113018,0.767241379310345
2020-11-03,baltimore,24005,827625,21479,130,151.42857142857142,15.707597039722097,18.296761386929035,676,0,1.5714285714285714,2140,3757.4285714285716,0.0593,0.0464,0.8916338465210646,0.7824831568816168
2020-11-03,baltimore_city,24510,614700,18292,81,101.57142857142857,13.177159590043924,16.523739803388413,508,2,1,2021,3767.5714285714284,0.0663,0.0412,0.789173610676023,0.8501233162587745
2020-11-03,calvert,24009,91082,1224,8,6.857142857142857,8.783294174480138,7.528537863840119,29,0,0,191,253,0.031400000000000004,0.027999999999999997,0.8601941747572815,0.9298245614035087
2020-11-03,caroline,24011,32875,767,0,3.857142857142857,0,11.732753938077131,8,0,0,47,137.14285714285714,0.0851,0.047400000000000005,NA,NA
2020-11-03,carroll,24013,167522,2330,19,15.857142857142858,11.341793913635223,9.465707702357218,130,0,0.14285714285714285,504,553,0.0317,0.032400000000000005,0.8646153846153847,0.7999999999999999
2020-11-03,cecil,24015,102517,1398,8,8.285714285714286,7.803583795858248,8.0822832171389,36,0,0,241,346.42857142857144,0.0207,0.0282,NA,NA
2020-11-03,charles,24017,157671,3273,10,17,6.342320401342035,10.781944682281459,102,0,0,232,492,0.0431,0.0414,0.613344739093242,0.8554216867469878
2020-11-03,dorchester,24019,32261,835,2,8,6.199435851337528,24.79774340535011,12,0,0.2857142857142857,53,204.71428571428572,0.056600000000000004,0.051100000000000007,NA,NA
2020-11-03,frederick,24021,248472,4951,15,32.857142857142854,6.03689751762774,13.223680276708384,140,1,0.14285714285714285,469,1018.5714285714286,0.0512,0.0407,0.7201680672268908,0.6
2020-11-03,garrett,24023,29376,161,7,3.142857142857143,23.82897603485839,10.698723934018052,1,0,0,92,107.28571428571429,0.0978,0.0603,NA,NA
2020-11-03,harford,24025,251025,3768,21,30.428571428571427,8.365700627427547,12.121729480558283,82,0,0.14285714285714285,619,804.2857142857143,0.037200000000000004,0.0441,0.9264909847434117,0.7941176470588235
2020-11-03,howard,24027,315327,6059,40,30.571428571428573,12.685244206807537,9.695150929488618,128,0,0.42857142857142855,1705,1465.142857142857,0.029300000000000003,0.028999999999999998,0.6613219895287957,0.6726190476190477
2020-11-03,kent,24029,19593,349,1,1,5.103863624763946,5.103863624763946,25,0,0,111,72.42857142857143,0,0.011399999999999999,0.6491228070175439,NA
2020-11-03,montgomery,24031,1040133,26398,121,137.14285714285714,11.633127686555468,13.185127011916471,876,2,1,5531,5174.571428571428,0.0253,0.032,0.8150274991912002,0.7646638054363376
2020-11-03,prince_georges,24033,906202,33488,128,141.28571428571428,14.124886062930782,15.590973567230517,863,0,1.2857142857142858,2392,3559.1428571428573,0.0661,0.0496,0.7762221971322117,0.8052147239263804
2020-11-03,queen_annes,24035,49355,812,6,5.571428571428571,12.156823016918246,11.2884785157098,26,0,0,83,133.57142857142858,0.0964,0.053099999999999994,NA,NA
2020-11-03,somerset,24039,25737,454,3,5,11.656370206317751,19.427283677196254,6,0,0,89,150,0.0337,0.0525,NA,NA
2020-11-03,st_marys,24037,111531,1515,5,6.428571428571429,4.483058521845944,5.7639323852304996,60,0,0,120,350.85714285714283,0.0333,0.0206,0.8335170893054024,0.8518518518518517
2020-11-03,talbot,24041,37211,662,0,2.5714285714285716,0,6.910398998759966,6,0,0,78,176.71428571428572,0,0.021400000000000002,0.5510366826156299,0.6404494382022472
2020-11-03,washington,24043,149811,2404,11,21.714285714285715,7.342584990421264,14.494453487584833,47,0,0.42857142857142855,376,668.5714285714286,0.029300000000000003,0.037599999999999995,0.9311334289813487,0.6208333333333333
2020-11-03,wicomico,24045,102172,2601,11,15.428571428571429,10.766159025956231,15.100586685756792,52,1,0.14285714285714285,276,459,0.0471,0.044000000000000004,0.6811046511627907,0.4308641975308642
2020-11-03,worcester,24047,51564,1253,4,6.142857142857143,7.757350089209526,11.913073351286057,31,0,0,67,209.85714285714286,0.0746,0.042,NA,NA
2020-11-04,allegany,24001,71977,884,39,29.285714285714285,54.1839754365978,40.68760060257344,24,0,0,418,622,0.10769999999999999,0.0559,0.9239766081871345,0.42857142857142855
2020-11-04,anne_arundel,24003,567696,12540,92,88.42857142857143,16.205856655674868,15.576747313451465,283,1,1.4285714285714286,2079,2228.714285714286,0.0519,0.0433,0.9067450596113018,0.767241379310345
2020-11-04,baltimore,24005,827625,21605,126,156.42857142857142,15.2242863615768,18.900899734610654,678,2,1.7142857142857142,5274,3994,0.0317,0.0461,0.8916338465210646,0.7824831568816168
2020-11-04,baltimore_city,24510,614700,18457,165,113.28571428571429,26.84236212786725,18.429431313765136,508,0,0.8571428571428571,3235,3810.714285714286,0.061500000000000006,0.0453,0.789173610676023,0.8501233162587745
2020-11-04,calvert,24009,91082,1230,6,6.571428571428571,6.587470630860104,7.214848786180114,29,0,0,222,223.57142857142858,0.036000000000000004,0.0285,0.8601941747572815,0.9298245614035087
2020-11-04,caroline,24011,32875,767,0,3.857142857142857,0,11.732753938077131,8,0,0,68,126.14285714285714,0.0147,0.0495,NA,NA
2020-11-04,carroll,24013,167522,2354,24,17.571428571428573,14.3264765224866,10.489027453963404,130,0,0.14285714285714285,572,568.1428571428571,0.0437,0.0329,0.8646153846153847,0.7999999999999999
2020-11-04,cecil,24015,102517,1407,9,8.428571428571429,8.779031770340529,8.221632927779225,36,0,0,213,338.85714285714283,0.0516,0.0313,NA,NA
2020-11-04,charles,24017,157671,3299,26,18.714285714285715,16.49003304348929,11.869199608225808,102,0,0,508,469.7142857142857,0.055099999999999996,0.045599999999999995,0.613344739093242,0.8554216867469878
2020-11-04,dorchester,24019,32261,837,2,7.857142857142857,6.199435851337528,24.354926558826,12,0,0.2857142857142857,50,206.42857142857142,0.12,0.0608,NA,NA
2020-11-04,frederick,24021,248472,4987,36,34.142857142857146,14.488554042306578,13.741128635362191,140,0,0.14285714285714285,899,1037.7142857142858,0.0489,0.042800000000000005,0.7201680672268908,0.6
2020-11-04,garrett,24023,29376,165,4,3.2857142857142856,13.616557734204795,11.185029567382509,1,0,0,56,109.42857142857143,0.07139999999999999,0.057999999999999996,NA,NA
2020-11-04,harford,24025,251025,3820,52,33.857142857142854,20.715068220296782,13.487558154424004,82,0,0.14285714285714285,916,833,0.0611,0.0472,0.9264909847434117,0.7941176470588235
2020-11-04,howard,24027,315327,6085,26,31.428571428571427,8.245408734424899,9.966977591063065,129,1,0.5714285714285714,1131,1481.2857142857142,0.0301,0.0294,0.6613219895287957,0.6726190476190477
2020-11-04,kent,24029,19593,349,0,0.8571428571428571,0,4.374740249797668,25,0,0,43,72.85714285714286,0,0.0079,0.6491228070175439,NA
2020-11-04,montgomery,24031,1040133,26551,153,141.28571428571428,14.709657322669312,13.583427723734781,878,2,1.1428571428571428,4305,5238.428571428572,0.0455,0.0327,0.8150274991912002,0.7646638054363376
2020-11-04,prince_georges,24033,906202,33651,163,143.28571428571428,17.987159595763416,15.811674911963811,864,1,0.7142857142857143,3284,3506,0.0688,0.0524,0.7762221971322117,0.8052147239263804
2020-11-04,queen_annes,24035,49355,818,6,5.857142857142857,12.156823016918246,11.867374849848764,26,0,0,113,139.57142857142858,0.061900000000000004,0.052000000000000005,NA,NA
2020-11-04,somerset,24039,25737,462,8,5.857142857142857,31.083653883514007,22.75767516471561,6,0,0,176,150.71428571428572,0.0909,0.0659,NA,NA
2020-11-04,st_marys,24037,111531,1524,9,7,8.0695053393227,6.276281930584322,61,1,0.14285714285714285,382,363.85714285714283,0.0236,0.0215,0.8335170893054024,0.8518518518518517
2020-11-04,talbot,24041,37211,663,1,2.4285714285714284,2.6873773884066536,6.526487943273302,6,0,0,107,182,0.009300000000000001,0.018600000000000002,0.5510366826156299,0.6404494382022472
2020-11-04,washington,24043,149811,2445,41,23.428571428571427,27.367816782479256,15.638752447131004,48,1,0.5714285714285714,583,662.8571428571429,0.07719999999999999,0.0414,0.9311334289813487,0.6208333333333333
2020-11-04,wicomico,24045,102172,2612,11,16.857142857142858,10.766159025956231,16.498789156660198,52,0,0.14285714285714285,287,474.57142857142856,0.0453,0.0443,0.6811046511627907,0.4308641975308642
2020-11-04,worcester,24047,51564,1254,1,6,1.9393375223023814,11.63602513381429,31,0,0,146,219.28571428571428,0.0342,0.0375,NA,NA
2020-11-05,allegany,24001,71977,923,39,32.857142857142854,54.1839754365978,45.649503115082396,25,1,0.14285714285714285,393,554.1428571428571,0.08650000000000001,0.0658,0.9239766081871345,0.42857142857142855
2020-11-05,anne_arundel,24003,567696,12653,113,87.57142857142857,19.90501958794848,15.425761071317849,283,0,1.2857142857142858,2262,2237.714285714286,0.0575,0.0434,0.9067450596113018,0.767241379310345
2020-11-05,baltimore,24005,827625,21795,190,160.71428571428572,22.957257211901528,19.418732604052042,681,3,1.7142857142857142,3920,4068.5714285714284,0.0541,0.045700000000000005,0.8916338465210646,0.7824831568816168
2020-11-05,baltimore_city,24510,614700,18610,153,119.42857142857143,24.890190336749637,19.428757349694393,509,1,1,3466,3830.4285714285716,0.0591,0.046799999999999994,0.789173610676023,0.8501233162587745
2020-11-05,calvert,24009,91082,1243,13,7.857142857142857,14.272853033530227,8.626449635650136,29,0,0,236,223.28571428571428,0.0466,0.031,0.8601941747572815,0.9298245614035087
2020-11-05,caroline,24011,32875,772,5,3.142857142857143,15.209125475285171,9.560021727322107,8,0,0,127,115.42857142857143,0.0394,0.0447,NA,NA
2020-11-05,carroll,24013,167522,2364,10,15.142857142857142,5.96936521770275,9.039324472521306,130,0,0.14285714285714285,606,561,0.0298,0.030899999999999997,0.8646153846153847,0.7999999999999999
2020-11-05,cecil,24015,102517,1427,20,10.428571428571429,19.50895948964562,10.172528876743787,36,0,0,298,343.2857142857143,0.0537,0.0363,NA,NA
2020-11-05,charles,24017,157671,3324,25,19.571428571428573,15.855801003355086,12.412827071197983,102,0,0,546,467.57142857142856,0.054900000000000004,0.0482,0.613344739093242,0.8554216867469878
2020-11-05,dorchester,24019,32261,839,2,6,6.199435851337528,18.598307554012585,12,0,0.14285714285714285,75,170.42857142857142,0.026699999999999998,0.056799999999999996,NA,NA
2020-11-05,frederick,24021,248472,5030,43,34.857142857142854,17.30577288386619,14.028599945725416,140,0,0.14285714285714285,1251,1046.142857142857,0.0392,0.0429,0.7201680672268908,0.6
2020-11-05,garrett,24023,29376,168,3,3,10.212418300653596,10.212418300653596,1,0,0,196,97.28571428571429,0.015300000000000001,0.058899999999999994,NA,NA
2020-11-05,harford,24025,251025,3873,53,37.285714285714285,21.11343491684095,14.853386828289725,82,0,0.14285714285714285,917,844.4285714285714,0.0643,0.050499999999999996,0.9264909847434117,0.7941176470588235
2020-11-05,howard,24027,315327,6132,47,34,14.905161942998856,10.782457575786406,129,0,0.42857142857142855,1435,1453.2857142857142,0.043899999999999995,0.0323,0.6613219895287957,0.6726190476190477
2020-11-05,kent,24029,19593,353,4,1.4285714285714286,20.415454499055784,7.29123374966278,26,1,0.14285714285714285,73,74.28571428571429,0.0548,0.0134,0.6491228070175439,NA
2020-11-05,montgomery,24031,1040133,26777,226,155,21.727990555054017,14.901940424926428,882,4,1.4285714285714286,5419,5214.142857142857,0.045599999999999995,0.0353,0.8150274991912002,0.7646638054363376
2020-11-05,prince_georges,24033,906202,33821,170,145.85714285714286,18.759614302329943,16.09543378376376,865,1,0.8571428571428571,3920,3618.1428571428573,0.0528,0.0509,0.7762221971322117,0.8052147239263804
2020-11-05,queen_annes,24035,49355,822,4,5.428571428571429,8.104548677945496,10.999030348640318,26,0,0,178,144,0.0393,0.0513,NA,NA
2020-11-05,somerset,24039,25737,476,14,7,54.39639429614951,27.198197148074755,6,0,0,98,144.57142857142858,0.14429999999999998,0.0791,NA,NA
2020-11-05,st_marys,24037,111531,1529,5,4.571428571428571,4.483058521845944,4.098796362830577,61,0,0.14285714285714285,677,348.2857142857143,0.0118,0.0189,0.8335170893054024,0.8518518518518517
2020-11-05,talbot,24041,37211,668,5,2.5714285714285716,13.43688694203327,6.910398998759967,6,0,0,137,170.71428571428572,0.0584,0.021099999999999997,0.5510366826156299,0.6404494382022472
2020-11-05,washington,24043,149811,2479,34,25,22.695262697665726,16.687693160048326,47,0,0.5714285714285714,605,675.5714285714286,0.059500000000000004,0.0424,0.9311334289813487,0.6208333333333333
2020-11-05,wicomico,24045,102172,2628,16,15.571428571428571,15.659867674118155,15.240406932847133,52,0,0.14285714285714285,678,470.57142857142856,0.0236,0.0407,0.6811046511627907,0.4308641975308642
2020-11-05,worcester,24047,51564,1258,4,5.428571428571429,7.757350089209526,10.527832263927214,31,0,0,151,215.57142857142858,0.0464,0.0347,NA,NA
2020-11-06,allegany,24001,71977,972,49,33.857142857142854,68.07730247162289,47.03883581858491,26,1,0.2857142857142857,619,497.14285714285717,0.0953,0.0731,0.9622857142857143,0.39285714285714285
2020-11-06,anne_arundel,24003,567696,12795,142,97.14285714285714,25.013387446802515,17.11177410847657,283,0,1.1428571428571428,2905,2327.5714285714284,0.054400000000000004,0.0462,0.9281875915974597,0.7582260371959942
2020-11-06,baltimore,24005,827625,22046,251,168.42857142857142,30.327745053617278,20.35083176904654,681,0,1.2857142857142858,4687,4165.714285714285,0.0649,0.0481,0.9036830486813058,0.8036053130929791
2020-11-06,baltimore_city,24510,614700,18824,214,139.14285714285714,34.81373027493086,22.635896720816195,511,2,1,4107,3850.714285714286,0.0633,0.049800000000000004,0.8022756083232848,0.8468486157471039
2020-11-06,calvert,24009,91082,1265,22,10,24.15405897982038,10.979117718100174,29,0,0,565,268.7142857142857,0.0212,0.0305,0.9050279329608938,0.9696969696969698
2020-11-06,caroline,24011,32875,774,2,3,6.083650190114068,9.125475285171103,8,0,0,206,127.28571428571429,0.0097,0.0436,NA,NA
2020-11-06,carroll,24013,167522,2396,32,16.857142857142858,19.1019686966488,10.062644224127492,130,0,0.14285714285714285,776,580.5714285714286,0.0451,0.0322,0.9576333089846603,0.7833333333333333
2020-11-06,cecil,24015,102517,1439,12,10.571428571428571,11.70537569378737,10.311878587384113,36,0,0,446,370.14285714285717,0.0269,0.0319,0.742216687422167,0.4893617021276595
2020-11-06,charles,24017,157671,3377,53,24.142857142857142,33.61429812711279,15.312173540382913,102,0,0,833,510.57142857142856,0.0732,0.0508,0.7355679702048417,0.925
2020-11-06,dorchester,24019,32261,848,9,5.714285714285714,27.89746133101888,17.712673860964365,12,0,0,245,180.14285714285714,0.0449,0.052000000000000005,NA,NA
2020-11-06,frederick,24021,248472,5069,39,34.714285714285715,15.695933545832125,13.971105683652771,140,0,0.14285714285714285,1485,1063.2857142857142,0.037000000000000005,0.0435,0.7063025210084033,0.6789473684210526
2020-11-06,garrett,24023,29376,172,4,3.5714285714285716,13.616557734204795,12.157640834111424,1,0,0,101,96.57142857142857,0.0693,0.0682,NA,NA
